[21:03:35] === START train_lenet5_mnist on GPU 2 ===
[loaders] mnist: train=54000  val=6000  test=10000
[lenet5/mnist] AMP enabled: True
[lenet5/mnist] ep 1/200  lr=0.001  train_loss=0.4543 train_acc=0.8709  val_loss=0.1613 val_acc=0.9527  (3.6s)
[lenet5/mnist] ep 181/200  lr=0.0001667  train_loss=0.0000 train_acc=1.0000  val_loss=0.1267 val_acc=0.9917  (2.4s)
[lenet5/mnist] ep 182/200  lr=0.0001583  train_loss=0.0000 train_acc=1.0000  val_loss=0.1270 val_acc=0.9917  (2.5s)
[lenet5/mnist] ep 183/200  lr=0.00015  train_loss=0.0000 train_acc=1.0000  val_loss=0.1271 val_acc=0.9917  (2.5s)
[lenet5/mnist] ep 184/200  lr=0.0001417  train_loss=0.0000 train_acc=1.0000  val_loss=0.1271 val_acc=0.9917  (2.7s)
[lenet5/mnist] ep 185/200  lr=0.0001333  train_loss=0.0000 train_acc=1.0000  val_loss=0.1274 val_acc=0.9917  (2.5s)
[lenet5/mnist] ep 186/200  lr=0.000125  train_loss=0.0000 train_acc=1.0000  val_loss=0.1275 val_acc=0.9913  (2.5s)
[lenet5/mnist] ep 187/200  lr=0.0001167  train_loss=0.0000 train_acc=1.0000  val_loss=0.1278 val_acc=0.9917  (2.5s)
[lenet5/mnist] ep 188/200  lr=0.0001083  train_loss=0.0000 train_acc=1.0000  val_loss=0.1274 val_acc=0.9913  (2.1s)
[lenet5/mnist] ep 189/200  lr=0.0001  train_loss=0.0000 train_acc=1.0000  val_loss=0.1277 val_acc=0.9913  (1.6s)
[lenet5/mnist] ep 190/200  lr=9.167e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1278 val_acc=0.9917  (1.5s)
[lenet5/mnist] ep 191/200  lr=8.333e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1281 val_acc=0.9917  (2.3s)
[lenet5/mnist] ep 192/200  lr=7.5e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1282 val_acc=0.9917  (2.9s)
[lenet5/mnist] ep 193/200  lr=6.667e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1281 val_acc=0.9913  (1.7s)
[lenet5/mnist] ep 194/200  lr=5.833e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1281 val_acc=0.9913  (1.6s)
[lenet5/mnist] ep 195/200  lr=5e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1283 val_acc=0.9917  (1.8s)
[lenet5/mnist] ep 196/200  lr=4.167e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1282 val_acc=0.9913  (1.8s)
[lenet5/mnist] ep 197/200  lr=3.333e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1283 val_acc=0.9913  (1.6s)
[lenet5/mnist] ep 198/200  lr=2.5e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1283 val_acc=0.9913  (1.5s)
[lenet5/mnist] ep 199/200  lr=1.667e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1283 val_acc=0.9913  (1.5s)
[lenet5/mnist] ep 200/200  lr=8.333e-06  train_loss=0.0000 train_acc=1.0000  val_loss=0.1284 val_acc=0.9913  (1.6s)

=== DONE [lenet5/mnist] ===
  best val acc:  0.9917 at epoch 31
  test acc:      0.9892 (loss 0.0483)
  train acc:     0.9998
  total time:    6.1 min
  ckpt:          /home/misla2/thesis/python/mnist_corruptions/journal_edition/checkpoints/lenet5_mnist_best.pt
[14:22:28] === DONE  train_lenet5_mnist (GPU 2) ===
